aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
73,133.7,2023-04-06:02,5.3,68,34.7,22.67,20,2023-04-06T07:30:00,2023-04-06T02:00:00,1680746400
74,139.3,2023-04-06:01,5.7,59,35.3,23.33,22,2023-04-06T06:30:00,2023-04-06T01:00:00,1680742800
76,145,2023-04-06:00,6,50,36,24,24,2023-04-06T05:30:00,2023-04-06T00:00:00,1680739200
76,146.3,2023-04-05:23,6,54,36,24,24.3,2023-04-06T04:30:00,2023-04-05T23:00:00,1680735600
76,147.7,2023-04-05:22,6,58,36,24,24.7,2023-04-06T03:30:00,2023-04-05T22:00:00,1680732000
76,149,2023-04-05:21,6,62,36,24,25,2023-04-06T02:30:00,2023-04-05T21:00:00,1680728400
77,154,2023-04-05:20,7,66.7,36.3,24.33,23.3,2023-04-06T01:30:00,2023-04-05T20:00:00,1680724800
77,159,2023-04-05:19,8,71.3,36.7,24.67,21.7,2023-04-06T00:30:00,2023-04-05T19:00:00,1680721200
78,164,2023-04-05:18,9,76,37,25,20,2023-04-05T23:30:00,2023-04-05T18:00:00,1680717600
79,170.3,2023-04-05:17,11.3,76.3,37.7,25.33,19,2023-04-05T22:30:00,2023-04-05T17:00:00,1680714000
80,176.7,2023-04-05:16,13.7,76.7,38.3,25.67,18,2023-04-05T21:30:00,2023-04-05T16:00:00,1680710400
80,183,2023-04-05:15,16,77,39,26,17,2023-04-05T20:30:00,2023-04-05T15:00:00,1680706800
75,161.7,2023-04-05:14,11.3,91.3,35.7,23.67,17.7,2023-04-05T19:30:00,2023-04-05T14:00:00,1680703200
70,140.3,2023-04-05:13,6.7,105.7,32.3,21.33,18.3,2023-04-05T18:30:00,2023-04-05T13:00:00,1680699600
65,119,2023-04-05:12,2,120,29,19,19,2023-04-05T17:30:00,2023-04-05T12:00:00,1680696000
71,118,2023-04-05:11,1.7,124.3,32.7,21.67,20.3,2023-04-05T16:30:00,2023-04-05T11:00:00,1680692400
77,117,2023-04-05:10,1.3,128.7,36.3,24.33,21.7,2023-04-05T15:30:00,2023-04-05T10:00:00,1680688800
82,116,2023-04-05:09,1,133,40,27,23,2023-04-05T14:30:00,2023-04-05T09:00:00,1680685200
82,117.7,2023-04-05:08,1,131.7,40,27,26,2023-04-05T13:30:00,2023-04-05T08:00:00,1680681600
82,119.3,2023-04-05:07,1,130.3,40,27,29,2023-04-05T12:30:00,2023-04-05T07:00:00,1680678000
82,121,2023-04-05:06,1,129,40,27,32,2023-04-05T11:30:00,2023-04-05T06:00:00,1680674400
75,117.7,2023-04-05:05,2,110.3,35.7,23.67,28,2023-04-05T10:30:00,2023-04-05T05:00:00,1680670800
68,114.3,2023-04-05:04,3,91.7,31.3,20.33,24,2023-04-05T09:30:00,2023-04-05T04:00:00,1680667200
61,111,2023-04-05:03,4,73,27,17,20,2023-04-05T08:30:00,2023-04-05T03:00:00,1680663600
77,114.7,2023-04-05:02,4.7,66,27.3,24.33,19,2023-04-05T07:30:00,2023-04-05T02:00:00,1680660000
110,118.3,2023-04-05:01,5.3,59,27.7,20.75,18,2023-04-05T06:30:00,2023-04-05T01:00:00,1680656400
110,122,2023-04-05:00,6,52,28,21,17,2023-04-05T05:30:00,2023-04-05T00:00:00,1680652800
110,122,2023-04-04:23,5.7,54.7,26.3,19.75,17.7,2023-04-05T04:30:00,2023-04-04T23:00:00,1680649200
118,122,2023-04-04:22,5.3,57.3,24.7,18.5,18.3,2023-04-05T03:30:00,2023-04-04T22:00:00,1680645600
104,122,2023-04-04:21,5,60,23,17.25,19,2023-04-05T02:30:00,2023-04-04T21:00:00,1680642000
107,128.3,2023-04-04:20,5.3,66.7,24,18,19.7,2023-04-05T01:30:00,2023-04-04T20:00:00,1680638400
100,134.7,2023-04-04:19,5.7,73.3,25,18.75,20.3,2023-04-05T00:30:00,2023-04-04T19:00:00,1680634800
115,141,2023-04-04:18,6,80,26,19.5,21,2023-04-04T23:30:00,2023-04-04T18:00:00,1680631200
107,142.3,2023-04-04:17,6.7,85,27,20.25,20.3,2023-04-04T22:30:00,2023-04-04T17:00:00,1680627600
98,143.7,2023-04-04:16,7.3,90,28,21,19.7,2023-04-04T21:30:00,2023-04-04T16:00:00,1680624000
91,145,2023-04-04:15,8,95,29,21.75,19,2023-04-04T20:30:00,2023-04-04T15:00:00,1680620400
121,140.3,2023-04-04:14,6.7,109.7,29,21.75,22.7,2023-04-04T19:30:00,2023-04-04T14:00:00,1680616800
126,135.7,2023-04-04:13,5.3,124.3,29,21.75,26.3,2023-04-04T18:30:00,2023-04-04T13:00:00,1680613200
112,131,2023-04-04:12,4,139,29,21.75,30,2023-04-04T17:30:00,2023-04-04T12:00:00,1680609600
82,128.7,2023-04-04:11,3,142.3,32.3,27,30.3,2023-04-04T16:30:00,2023-04-04T11:00:00,1680606000
89,126.3,2023-04-04:10,2,145.7,35.7,30,30.7,2023-04-04T15:30:00,2023-04-04T10:00:00,1680602400
87,124,2023-04-04:09,1,149,39,29,31,2023-04-04T14:30:00,2023-04-04T09:00:00,1680598800
82,126.3,2023-04-04:08,1,145.7,38.3,25,31.3,2023-04-04T13:30:00,2023-04-04T08:00:00,1680595200
87,128.7,2023-04-04:07,1,142.3,37.7,29,31.7,2023-04-04T12:30:00,2023-04-04T07:00:00,1680591600
89,131,2023-04-04:06,1,139,37,30,32,2023-04-04T11:30:00,2023-04-04T06:00:00,1680588000
102,140.3,2023-04-04:05,2,125.3,39,36,30.3,2023-04-04T10:30:00,2023-04-04T05:00:00,1680584400
118,149.7,2023-04-04:04,3,111.7,41,30.75,28.7,2023-04-04T09:30:00,2023-04-04T04:00:00,1680580800
118,159,2023-04-04:03,4,98,43,42,27,2023-04-04T08:30:00,2023-04-04T03:00:00,1680577200
131,155.3,2023-04-04:02,4,88,42,31.5,25,2023-04-04T07:30:00,2023-04-04T02:00:00,1680573600
148,151.7,2023-04-04:01,4,78,41,30.75,23,2023-04-04T06:30:00,2023-04-04T01:00:00,1680570000
131,148,2023-04-04:00,4,68,40,30,21,2023-04-04T05:30:00,2023-04-04T00:00:00,1680566400
118,149,2023-04-03:23,4.3,68.7,40,30,23,2023-04-04T04:30:00,2023-04-03T23:00:00,1680562800
102,150,2023-04-03:22,4.7,69.3,40,36,25,2023-04-04T03:30:00,2023-04-03T22:00:00,1680559200
107,151,2023-04-03:21,5,70,40,38,27,2023-04-04T02:30:00,2023-04-03T21:00:00,1680555600
118,153.7,2023-04-03:20,5.7,75.7,40.3,30.25,26.7,2023-04-04T01:30:00,2023-04-03T20:00:00,1680552000
107,156.3,2023-04-03:19,6.3,81.3,40.7,38,26.3,2023-04-04T00:30:00,2023-04-03T19:00:00,1680548400
98,159,2023-04-03:18,7,87,41,34,26,2023-04-03T23:30:00,2023-04-03T18:00:00,1680544800
168,241,2023-06-03:18,36,42,45,33.75,18,2023-06-03T23:30:00,2023-06-03T18:00:00,1685815200
134,223.3,2023-06-03:17,37.7,45.3,45.7,34.25,18.3,2023-06-03T22:30:00,2023-06-03T17:00:00,1685811600
152,205.7,2023-06-03:16,39.3,48.7,46.3,34.75,18.7,2023-06-03T21:30:00,2023-06-03T16:00:00,1685808000
131,188,2023-06-03:15,41,52,47,47,19,2023-06-03T20:30:00,2023-06-03T15:00:00,1685804400
137,154.7,2023-06-03:14,28.3,73,42.3,31.75,17,2023-06-03T19:30:00,2023-06-03T14:00:00,1685800800
131,121.3,2023-06-03:13,15.7,94,37.7,28.25,15,2023-06-03T18:30:00,2023-06-03T13:00:00,1685797200
100,88,2023-06-03:12,3,115,33,24.75,13,2023-06-03T17:30:00,2023-06-03T12:00:00,1685793600
89,85,2023-06-03:11,2.3,114,32,30,13.3,2023-06-03T16:30:00,2023-06-03T11:00:00,1685790000
89,82,2023-06-03:10,1.7,113,31,30,13.7,2023-06-03T15:30:00,2023-06-03T10:00:00,1685786400
80,79,2023-06-03:09,1,112,30,26,14,2023-06-03T14:30:00,2023-06-03T09:00:00,1685782800
85,81.7,2023-06-03:08,1,112.3,31.3,28,15.3,2023-06-03T13:30:00,2023-06-03T08:00:00,1685779200
89,84.3,2023-06-03:07,1,112.7,32.7,30,16.7,2023-06-03T12:30:00,2023-06-03T07:00:00,1685775600
95,87,2023-06-03:06,1,113,34,33,18,2023-06-03T11:30:00,2023-06-03T06:00:00,1685772000
87,110.3,2023-06-03:05,3,105,31.7,29,18.7,2023-06-03T10:30:00,2023-06-03T05:00:00,1685768400
87,133.7,2023-06-03:04,5,97,29.3,29,19.3,2023-06-03T09:30:00,2023-06-03T04:00:00,1685764800
91,157,2023-06-03:03,7,89,27,20.25,20,2023-06-03T08:30:00,2023-06-03T03:00:00,1685761200
102,190.7,2023-06-03:02,11.3,71,30,22.5,19,2023-06-03T07:30:00,2023-06-03T02:00:00,1685757600
137,224.3,2023-06-03:01,15.7,53,33,24.75,18,2023-06-03T06:30:00,2023-06-03T01:00:00,1685754000
131,258,2023-06-03:00,20,35,36,27,17,2023-06-03T05:30:00,2023-06-03T00:00:00,1685750400
110,262,2023-06-02:23,22.3,35,36,27,17.3,2023-06-03T04:30:00,2023-06-02T23:00:00,1685746800
121,266,2023-06-02:22,24.7,35,36,27,17.7,2023-06-03T03:30:00,2023-06-02T22:00:00,1685743200
153,270,2023-06-02:21,27,35,36,27,18,2023-06-03T02:30:00,2023-06-02T21:00:00,1685739600
208,262.7,2023-06-02:20,29.7,34,37,27.75,18,2023-06-03T01:30:00,2023-06-02T20:00:00,1685736000
213,255.3,2023-06-02:19,32.3,33,38,28.5,18,2023-06-03T00:30:00,2023-06-02T19:00:00,1685732400
179,248,2023-06-02:18,35,32,39,29.25,18,2023-06-02T23:30:00,2023-06-02T18:00:00,1685728800
181,227.7,2023-06-02:17,36,36.7,38.7,29,18.7,2023-06-02T22:30:00,2023-06-02T17:00:00,1685725200
192,207.3,2023-06-02:16,37,41.3,38.3,28.75,19.3,2023-06-02T21:30:00,2023-06-02T16:00:00,1685721600
196,187,2023-06-02:15,38,46,38,28.5,20,2023-06-02T20:30:00,2023-06-02T15:00:00,1685718000
183,156,2023-06-02:14,26.3,71,33,24.75,19.3,2023-06-02T19:30:00,2023-06-02T14:00:00,1685714400
155,125,2023-06-02:13,14.7,96,28,21,18.7,2023-06-02T18:30:00,2023-06-02T13:00:00,1685710800
129,94,2023-06-02:12,3,121,23,17.25,18,2023-06-02T17:30:00,2023-06-02T12:00:00,1685707200
115,92.7,2023-06-02:11,2.3,124.3,26.7,20,19.7,2023-06-02T16:30:00,2023-06-02T11:00:00,1685703600
107,91.3,2023-06-02:10,1.7,127.7,30.3,22.75,21.3,2023-06-02T15:30:00,2023-06-02T10:00:00,1685700000
104,90,2023-06-02:09,1,131,34,25.5,23,2023-06-02T14:30:00,2023-06-02T09:00:00,1685696400
91,98,2023-06-02:08,1.3,133.7,35,31,26.7,2023-06-02T13:30:00,2023-06-02T08:00:00,1685692800
118,106,2023-06-02:07,1.7,136.3,36,27,30.3,2023-06-02T12:30:00,2023-06-02T07:00:00,1685689200
102,114,2023-06-02:06,2,139,37,36,34,2023-06-02T11:30:00,2023-06-02T06:00:00,1685685600
89,123.7,2023-06-02:05,4.3,123,36,30,36.7,2023-06-02T10:30:00,2023-06-02T05:00:00,1685682000
98,133.3,2023-06-02:04,6.7,107,35,34,39.3,2023-06-02T09:30:00,2023-06-02T04:00:00,1685678400
126,143,2023-06-02:03,9,91,34,25.5,42,2023-06-02T08:30:00,2023-06-02T03:00:00,1685674800
115,150,2023-06-02:02,11.7,81.3,40.3,30.25,52.3,2023-06-02T07:30:00,2023-06-02T02:00:00,1685671200
118,157,2023-06-02:01,14.3,71.7,46.7,42,62.7,2023-06-02T06:30:00,2023-06-02T01:00:00,1685667600
104,164,2023-06-02:00,17,62,53,37,73,2023-06-02T05:30:00,2023-06-02T00:00:00,1685664000
118,232,2023-06-01:23,24.3,58.3,54,42,57.7,2023-06-02T04:30:00,2023-06-01T23:00:00,1685660400
107,300,2023-06-01:22,31.7,54.7,55,38,42.3,2023-06-02T03:30:00,2023-06-01T22:00:00,1685656800
107,368,2023-06-01:21,39,51,56,38,27,2023-06-02T02:30:00,2023-06-01T21:00:00,1685653200
139,334,2023-06-01:20,38,51.7,61.7,50,26,2023-06-02T01:30:00,2023-06-01T20:00:00,1685649600
152,300,2023-06-01:19,37,52.3,67.3,57,25,2023-06-02T00:30:00,2023-06-01T19:00:00,1685646000
171,266,2023-06-01:18,36,53,73,71,24,2023-06-01T23:30:00,2023-06-01T18:00:00,1685642400
159,246.7,2023-06-01:17,37.7,59,68.7,62,26,2023-06-01T22:30:00,2023-06-01T17:00:00,1685638800
189,227.3,2023-06-01:16,39.3,65,64.3,48.25,28,2023-06-01T21:30:00,2023-06-01T16:00:00,1685635200
191,208,2023-06-01:15,41,71,60,45,30,2023-06-01T20:30:00,2023-06-01T15:00:00,1685631600
187,175.3,2023-06-01:14,28.7,95.3,53.7,40.25,29.3,2023-06-01T19:30:00,2023-06-01T14:00:00,1685628000
187,142.7,2023-06-01:13,16.3,119.7,47.3,35.5,28.7,2023-06-01T18:30:00,2023-06-01T13:00:00,1685624400
142,110,2023-06-01:12,4,144,41,30.75,28,2023-06-01T17:30:00,2023-06-01T12:00:00,1685620800
145,108,2023-06-01:11,3.3,145,40.7,30.5,28.7,2023-06-01T16:30:00,2023-06-01T11:00:00,1685617200
98,106,2023-06-01:10,2.7,146,40.3,34,29.3,2023-06-01T15:30:00,2023-06-01T10:00:00,1685613600
98,104,2023-06-01:09,2,147,40,34,30,2023-06-01T14:30:00,2023-06-01T09:00:00,1685610000
104,112.7,2023-06-01:08,2,146.3,41.7,37,30.3,2023-06-01T13:30:00,2023-06-01T08:00:00,1685606400
121,121.3,2023-06-01:07,2,145.7,43.3,43,30.7,2023-06-01T12:30:00,2023-06-01T07:00:00,1685602800
121,130,2023-06-01:06,2,145,45,43,31,2023-06-01T11:30:00,2023-06-01T06:00:00,1685599200
145,138,2023-06-01:05,2.7,132,44,33,27.7,2023-06-01T10:30:00,2023-06-01T05:00:00,1685595600
150,146,2023-06-01:04,3.3,119,43,32.25,24.3,2023-06-01T09:30:00,2023-06-01T04:00:00,1685592000
118,154,2023-06-01:03,4,106,42,42,21,2023-06-01T08:30:00,2023-06-01T03:00:00,1685588400
123,150.3,2023-06-01:02,4.3,98,40,30,20.3,2023-06-01T07:30:00,2023-06-01T02:00:00,1685584800
148,146.7,2023-06-01:01,4.7,90,38,28.5,19.7,2023-06-01T06:30:00,2023-06-01T01:00:00,1685581200
163,143,2023-06-01:00,5,82,36,27,19,2023-06-01T05:30:00,2023-06-01T00:00:00,1685577600
175,148.3,2023-05-31:23,6.3,78,37.7,28.25,19.7,2023-06-01T04:30:00,2023-05-31T23:00:00,1685574000
180,153.7,2023-05-31:22,7.7,74,39.3,29.5,20.3,2023-06-01T03:30:00,2023-05-31T22:00:00,1685570400
177,159,2023-05-31:21,9,70,41,30.75,21,2023-06-01T02:30:00,2023-05-31T21:00:00,1685566800
195,156,2023-05-31:20,9,69.7,44,33,21.3,2023-06-01T01:30:00,2023-05-31T20:00:00,1685563200
175,153,2023-05-31:19,9,69.3,47,35.25,21.7,2023-06-01T00:30:00,2023-05-31T19:00:00,1685559600
159,150,2023-05-31:18,9,69,50,37.5,22,2023-05-31T23:30:00,2023-05-31T18:00:00,1685556000
137,145.3,2023-05-31:17,7.7,81.7,47,35.25,23.7,2023-05-31T22:30:00,2023-05-31T17:00:00,1685552400
139,140.7,2023-05-31:16,6.3,94.3,44,33,25.3,2023-05-31T21:30:00,2023-05-31T16:00:00,1685548800
150,136,2023-05-31:15,5,107,41,30.75,27,2023-05-31T20:30:00,2023-05-31T15:00:00,1685545200
150,130.7,2023-05-31:14,4,122,37,27.75,26,2023-05-31T19:30:00,2023-05-31T14:00:00,1685541600
126,125.3,2023-05-31:13,3,137,33,24.75,25,2023-05-31T18:30:00,2023-05-31T13:00:00,1685538000
121,120,2023-05-31:12,2,152,29,21.75,24,2023-05-31T17:30:00,2023-05-31T12:00:00,1685534400
93,122.7,2023-05-31:11,2,152,33.3,32,25,2023-05-31T16:30:00,2023-05-31T11:00:00,1685530800
118,125.3,2023-05-31:10,2,152,37.7,28.25,26,2023-05-31T15:30:00,2023-05-31T10:00:00,1685527200
107,128,2023-05-31:09,2,152,42,38,27,2023-05-31T14:30:00,2023-05-31T09:00:00,1685523600
98,132,2023-05-31:08,2,150.7,44,34,27.7,2023-05-31T13:30:00,2023-05-31T08:00:00,1685520000
104,136,2023-05-31:07,2,149.3,46,37,28.3,2023-05-31T12:30:00,2023-05-31T07:00:00,1685516400
115,140,2023-05-31:06,2,148,48,41,29,2023-05-31T11:30:00,2023-05-31T06:00:00,1685512800
98,147.3,2023-05-31:05,2.7,131.3,47.3,34,27.7,2023-05-31T10:30:00,2023-05-31T05:00:00,1685509200
112,154.7,2023-05-31:04,3.3,114.7,46.7,40,26.3,2023-05-31T09:30:00,2023-05-31T04:00:00,1685505600
134,162,2023-05-31:03,4,98,46,34.5,25,2023-05-31T08:30:00,2023-05-31T03:00:00,1685502000
152,169.7,2023-05-31:02,5.3,83.7,43.3,32.5,22.3,2023-05-31T07:30:00,2023-05-31T02:00:00,1685498400
165,177.3,2023-05-31:01,6.7,69.3,40.7,30.5,19.7,2023-05-31T06:30:00,2023-05-31T01:00:00,1685494800
161,185,2023-05-31:00,8,55,38,28.5,17,2023-05-31T05:30:00,2023-05-31T00:00:00,1685491200
150,187,2023-05-30:23,8.3,58.7,39.3,29.5,18.7,2023-05-31T04:30:00,2023-05-30T23:00:00,1685487600
152,189,2023-05-30:22,8.7,62.3,40.7,30.5,20.3,2023-05-31T03:30:00,2023-05-30T22:00:00,1685484000
145,191,2023-05-30:21,9,66,42,31.5,22,2023-05-31T02:30:00,2023-05-30T21:00:00,1685480400
153,181.7,2023-05-30:20,8.7,68.7,44.3,33.25,20.7,2023-05-31T01:30:00,2023-05-30T20:00:00,1685476800
161,172.3,2023-05-30:19,8.3,71.3,46.7,35,19.3,2023-05-31T00:30:00,2023-05-30T19:00:00,1685473200
153,163,2023-05-30:18,8,74,49,36.75,18,2023-05-30T23:30:00,2023-05-30T18:00:00,1685469600
151,156.7,2023-05-30:17,7,81.3,50,37.5,17.3,2023-05-30T22:30:00,2023-05-30T17:00:00,1685466000
137,150.3,2023-05-30:16,6,88.7,51,49,16.7,2023-05-30T21:30:00,2023-05-30T16:00:00,1685462400
137,144,2023-05-30:15,5,96,52,49,16,2023-05-30T20:30:00,2023-05-30T15:00:00,1685458800
145,142,2023-05-30:14,4,112,47.7,35.75,16,2023-05-30T19:30:00,2023-05-30T14:00:00,1685455200
150,140,2023-05-30:13,3,128,43.3,32.5,16,2023-05-30T18:30:00,2023-05-30T13:00:00,1685451600
104,138,2023-05-30:12,2,144,39,37,16,2023-05-30T17:30:00,2023-05-30T12:00:00,1685448000
87,139,2023-05-30:11,2,147.3,41.3,29,16.7,2023-05-30T16:30:00,2023-05-30T11:00:00,1685444400
88,140,2023-05-30:10,2,150.7,43.7,24,17.3,2023-05-30T15:30:00,2023-05-30T10:00:00,1685440800
92,141,2023-05-30:09,2,154,46,28,18,2023-05-30T14:30:00,2023-05-30T09:00:00,1685437200
88,142.7,2023-05-30:08,2,150,47.3,28,18,2023-05-30T13:30:00,2023-05-30T08:00:00,1685433600
87,144.3,2023-05-30:07,2,146,48.7,29,18,2023-05-30T12:30:00,2023-05-30T07:00:00,1685430000
85,146,2023-05-30:06,2,142,50,28,18,2023-05-30T11:30:00,2023-05-30T06:00:00,1685426400
95,156.7,2023-05-30:05,2.3,129.3,49,33,16.7,2023-05-30T10:30:00,2023-05-30T05:00:00,1685422800
91,167.3,2023-05-30:04,2.7,116.7,48,31,15.3,2023-05-30T09:30:00,2023-05-30T04:00:00,1685419200
89,178,2023-05-30:03,3,104,47,30,14,2023-05-30T08:30:00,2023-05-30T03:00:00,1685415600
145,183.3,2023-05-30:02,3.7,95.7,48.7,36.5,15,2023-05-30T07:30:00,2023-05-30T02:00:00,1685412000
131,188.7,2023-05-30:01,4.3,87.3,50.3,47,16,2023-05-30T06:30:00,2023-05-30T01:00:00,1685408400
137,194,2023-05-30:00,5,79,52,49,17,2023-05-30T05:30:00,2023-05-30T00:00:00,1685404800
134,192.3,2023-05-29:23,5.3,81,54.3,48,24,2023-05-30T04:30:00,2023-05-29T23:00:00,1685401200
142,190.7,2023-05-29:22,5.7,83,56.7,51,31,2023-05-30T03:30:00,2023-05-29T22:00:00,1685397600
123,189,2023-05-29:21,6,85,59,44,38,2023-05-30T02:30:00,2023-05-29T21:00:00,1685394000
121,189.3,2023-05-29:20,6,92,56.7,43,40.3,2023-05-30T01:30:00,2023-05-29T20:00:00,1685390400
134,189.7,2023-05-29:19,6,99,54.3,48,42.7,2023-05-30T00:30:00,2023-05-29T19:00:00,1685386800
139,190,2023-05-29:18,6,106,52,50,45,2023-05-29T23:30:00,2023-05-29T18:00:00,1685383200
155,182,2023-05-29:17,5.7,107.3,50.3,37.75,40,2023-05-29T22:30:00,2023-05-29T17:00:00,1685379600
161,174,2023-05-29:16,5.3,108.7,48.7,36.5,35,2023-05-29T21:30:00,2023-05-29T16:00:00,1685376000
160,166,2023-05-29:15,5,110,47,35.25,30,2023-05-29T20:30:00,2023-05-29T15:00:00,1685372400
161,159,2023-05-29:14,4,125,46,34.5,29.3,2023-05-29T19:30:00,2023-05-29T14:00:00,1685368800
169,152,2023-05-29:13,3,140,45,33.75,28.7,2023-05-29T18:30:00,2023-05-29T13:00:00,1685365200
104,145,2023-05-29:12,2,155,44,37,28,2023-05-29T17:30:00,2023-05-29T12:00:00,1685361600
118,138.7,2023-05-29:11,1.7,152,47,42,25.3,2023-05-29T16:30:00,2023-05-29T11:00:00,1685358000
107,132.3,2023-05-29:10,1.3,149,50,38,22.7,2023-05-29T15:30:00,2023-05-29T10:00:00,1685354400
107,126,2023-05-29:09,1,146,53,38,20,2023-05-29T14:30:00,2023-05-29T09:00:00,1685350800
107,134,2023-05-29:08,1.7,142.3,57.3,38,23.3,2023-05-29T13:30:00,2023-05-29T08:00:00,1685347200
107,142,2023-05-29:07,2.3,138.7,61.7,38,26.7,2023-05-29T12:30:00,2023-05-29T07:00:00,1685343600
118,150,2023-05-29:06,3,135,66,42,30,2023-05-29T11:30:00,2023-05-29T06:00:00,1685340000
107,153.7,2023-05-29:05,3.3,127.7,66,38,39.7,2023-05-29T10:30:00,2023-05-29T05:00:00,1685336400
121,157.3,2023-05-29:04,3.7,120.3,66,43,49.3,2023-05-29T09:30:00,2023-05-29T04:00:00,1685332800
85,161,2023-05-29:03,4,113,66,28,59,2023-05-29T08:30:00,2023-05-29T03:00:00,1685329200
85,167,2023-05-29:02,4.7,100,64.3,28,56,2023-05-29T07:30:00,2023-05-29T02:00:00,1685325600
102,173,2023-05-29:01,5.3,87,62.7,36,53,2023-05-29T06:30:00,2023-05-29T01:00:00,1685322000
121,179,2023-05-29:00,6,74,61,43,50,2023-05-29T05:30:00,2023-05-29T00:00:00,1685318400
167,180.7,2023-05-28:23,7.7,72.7,63.7,47.75,48,2023-05-29T04:30:00,2023-05-28T23:00:00,1685314800
139,182.3,2023-05-28:22,9.3,71.3,66.3,50,46,2023-05-29T03:30:00,2023-05-28T22:00:00,1685311200
129,184,2023-05-28:21,11,70,69,46,44,2023-05-29T02:30:00,2023-05-28T21:00:00,1685307600
110,196.3,2023-05-28:20,18.7,62.3,64,39,39,2023-05-29T01:30:00,2023-05-28T20:00:00,1685304000
145,208.7,2023-05-28:19,26.3,54.7,59,52,34,2023-05-29T00:30:00,2023-05-28T19:00:00,1685300400
152,221,2023-05-28:18,34,47,54,40.5,29,2023-05-28T23:30:00,2023-05-28T18:00:00,1685296800
184,211,2023-05-28:17,35,52.3,49.3,37,27.7,2023-05-28T22:30:00,2023-05-28T17:00:00,1685293200
169,201,2023-05-28:16,36,57.7,44.7,33.5,26.3,2023-05-28T21:30:00,2023-05-28T16:00:00,1685289600
157,191,2023-05-28:15,37,63,40,30,25,2023-05-28T20:30:00,2023-05-28T15:00:00,1685286000
129,160.3,2023-05-28:14,25.7,83,37.7,28.25,23,2023-05-28T19:30:00,2023-05-28T14:00:00,1685282400
115,129.7,2023-05-28:13,14.3,103,35.3,26.5,21,2023-05-28T18:30:00,2023-05-28T13:00:00,1685278800
110,99,2023-05-28:12,3,123,33,24.75,19,2023-05-28T17:30:00,2023-05-28T12:00:00,1685275200
110,96,2023-05-28:11,2.7,123.7,34,25.5,20,2023-05-28T16:30:00,2023-05-28T11:00:00,1685271600
110,93,2023-05-28:10,2.3,124.3,35,26.25,21,2023-05-28T15:30:00,2023-05-28T10:00:00,1685268000
95,90,2023-05-28:09,2,125,36,33,22,2023-05-28T14:30:00,2023-05-28T09:00:00,1685264400
91,90,2023-05-28:08,1.7,121,35.3,31,20.7,2023-05-28T13:30:00,2023-05-28T08:00:00,1685260800
98,90,2023-05-28:07,1.3,117,34.7,34,19.3,2023-05-28T12:30:00,2023-05-28T07:00:00,1685257200
240,90,2023-05-28:06,1,113,34,25.5,18,2023-05-28T11:30:00,2023-05-28T06:00:00,1685253600
240,108,2023-05-28:05,2.3,107.3,33.3,25,20.3,2023-05-28T10:30:00,2023-05-28T05:00:00,1685250000
89,126,2023-05-28:04,3.7,101.7,32.7,30,22.7,2023-05-28T09:30:00,2023-05-28T04:00:00,1685246400
107,144,2023-05-28:03,5,96,32,24,25,2023-05-28T08:30:00,2023-05-28T03:00:00,1685242800
131,192.7,2023-05-28:02,10.7,76.3,32,24,24.3,2023-05-28T07:30:00,2023-05-28T02:00:00,1685239200
129,241.3,2023-05-28:01,16.3,56.7,32,24,23.7,2023-05-28T06:30:00,2023-05-28T01:00:00,1685235600
95,290,2023-05-28:00,22,37,32,24,23,2023-05-28T05:30:00,2023-05-28T00:00:00,1685232000
98,274.7,2023-05-27:23,22.3,40.7,30.3,22.75,23,2023-05-28T04:30:00,2023-05-27T23:00:00,1685228400
115,259.3,2023-05-27:22,22.7,44.3,28.7,21.5,23,2023-05-28T03:30:00,2023-05-27T22:00:00,1685224800
151,244,2023-05-27:21,23,48,27,20.25,23,2023-05-28T02:30:00,2023-05-27T21:00:00,1685221200
153,238,2023-05-27:20,23.7,47.3,30,22.5,23,2023-05-28T01:30:00,2023-05-27T20:00:00,1685217600
152,232,2023-05-27:19,24.3,46.7,33,24.75,23,2023-05-28T00:30:00,2023-05-27T19:00:00,1685214000
153,226,2023-05-27:18,25,46,36,27,23,2023-05-27T23:30:00,2023-05-27T18:00:00,1685210400
156,188.3,2023-05-27:17,19.7,54,36.7,27.5,21.3,2023-05-27T22:30:00,2023-05-27T17:00:00,1685206800
164,150.7,2023-05-27:16,14.3,62,37.3,28,19.7,2023-05-27T21:30:00,2023-05-27T16:00:00,1685203200
193,113,2023-05-27:15,9,70,38,28.5,18,2023-05-27T20:30:00,2023-05-27T15:00:00,1685199600
168,104.7,2023-05-27:14,6.7,84.7,35,26.25,16.7,2023-05-27T19:30:00,2023-05-27T14:00:00,1685196000
137,96.3,2023-05-27:13,4.3,99.3,32,24,15.3,2023-05-27T18:30:00,2023-05-27T13:00:00,1685192400
129,88,2023-05-27:12,2,114,29,21.75,14,2023-05-27T17:30:00,2023-05-27T12:00:00,1685188800
246,88,2023-05-27:11,2,116.3,29,21.75,15.7,2023-05-27T16:30:00,2023-05-27T11:00:00,1685185200
112,88,2023-05-27:10,2,118.7,29,21.75,17.3,2023-05-27T15:30:00,2023-05-27T10:00:00,1685181600
112,88,2023-05-27:09,2,121,29,21.75,19,2023-05-27T14:30:00,2023-05-27T09:00:00,1685178000
89,89.3,2023-05-27:08,1.7,119.3,29,21.75,19,2023-05-27T13:30:00,2023-05-27T08:00:00,1685174400
